Place ID,Name,Summary,Price Level,Address,Overall Rating,Opening Hours,Total Reviews,Reviews,Review Ratings
ChIJf8ZafEpQqEcRUAZQT-9cLkE,"OH, PANAMA",Wine pairings & creative takes on regional dishes at a stylish venue with courtyard seating.,3,"Potsdamer Straße 91, Berlin",4.5,"Monday: Closed, Tuesday: 6:00 PM – 1:00 AM, Wednesday: 6:00 PM – 1:00 AM, Thursday: 6:00 PM – 1:00 AM, Friday: 6:00 PM – 1:00 AM, Saturday: 6:00 PM – 1:00 AM, Sunday: Closed",1111,"['The overall note would be between 3 and 4  because after having tried many Michelin-list restaurants ""Oh Panama"" doesnt feel like a 5 in terms of the variety and ""explosion"" of tastes, and the interior. The 4 courses dinner was nice but too pricey vs the relative simplicity of the meals on my opinion. The service was nice even though the staff was changing 4 times during the service which was a bit confusing. The atmosphere is nice but not more than this, it didn\'t feel as an exceptional design effort as it could be the case in some other places with a similar price for example. The food itself was good actually, but not at the level where I\'d expect it to be for a similar price. It\'s German cuisine and not knowing it that much, I\'d say it didn\'t leave any special memory compared to similar experiences with French or Japanese ones for a similar price.\nGenerally speaking, I\'d say it\'s a very nice place but too expensive (overpriced) versus it\'s taste experience.', 'We had a three course menu that was absolutely delicious. Clean and fresh flavors that were well balanced in a relaxed atmosphere added to the relaxed vibe. This is a place that does not compromise quality of food and executes it with the perfect balance.', 'Excellent food and great patio vibe. Also the wine pairing was top notch. Highly recommend!']","[3, 5, 5]"
ChIJrT9iSUlQqEcRzKFA6wXFOJU,Ristorante Centro Sud,Mellow fixture with outdoor seating offering Italian staples such as pizza & pasta.,2,"Bülowstraße 10, Berlin-Bezirk Tempelhof-Schöneberg",4.3,"Monday: 12:00 – 10:00 PM, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 1:00 – 10:00 PM, Sunday: 1:00 – 10:00 PM",326,"['Tonight, me and my family went to this restaurant to enjoy some food, or we thought we would.\nAmong other dishes, we ordered a pizza. At first the owner served what is best described as a pizza totally destroyed. It was in several pieces and we weren’t able to take a slice of pizza without it going into many small pieces. It looked mostly like it had maybe been dropped from the oven to the floor, and that the owner tried to see if we would notice. We told the owner this, without saying anything, he took the pizza and went away. About 10 minutes after, he serves a half cooked pizza. It was wet, and it clearly hadn’t had enough time in the oven. The crust was not baked and the cheese wasn’t melted.\nWe ate a little, and a family member tasted it. We all agreed that it wasn’t cooked properly.\nI went to talk to the owner and let him know that i didn’t think that it would be fair to make us pay for the pizza that they had ruined twice.\nThe owner wasn’t responsive to this, and said that there wasn’t anything wrong with the pizza, and that he could cook it again, making this his third attempt in making a pizza, which i wasn’t interested in. I continued to try to make the owner understand that it wasn’t okay to make us pay for a pizza that he had ruined twice.\nThe owner got very mad ans started raising his voice and said that he out of kindness hadn’t charged us a fee, that he usually uses.\nThis fee is made up by the owner himself and something that he forgets to tell his customers about. It is a fee of 1.50 euro pr. guest, in which he among other things charges for:\n- That there is olive oil and balsamic on the table\n- That there is extra parmesan (which there wasn’t on the table)\n- Bread (that we also didn’t get)\n- Napkins\n- And the fact that he played music in the restaurant\n- Included was also, that he has a garden\nAt last he then deletes the pizza, and instead adds the fee of 1.5 euro pr person (9 euro in total) which in the end is the same amount as the pizza on the bill.\nAll in all it was a very, very bad experience, the food was bad, the service was also bad. The owner was hostile. I can most certainly not recommend anyone going to this restaurant.', ""Family run restaurant, with very delicious dishes and a nice ambiance. You really need to sit on the very green terrace in the backyard, perfect for summer days. Prices are higher than the average for the area but it's worth it for special occasions."", 'Very nice and quiet place, great food and nice staff!']","[1, 5, 5]"
ChIJqy7zsi1OqEcR1ld8-nU8PGU,Parker Bowles,"Pop-up kitchens for pizza, burgers, tacos & pan-Asian bites in a gray-toned, industrial-chic space.",2,"Prinzenstraße 89, Berlin",4.1,"Monday: 12:00 PM – 12:00 AM, Tuesday: 12:00 PM – 12:00 AM, Wednesday: 12:00 PM – 12:00 AM, Thursday: 12:00 PM – 12:00 AM, Friday: 12:00 PM – 12:00 AM, Saturday: 12:00 PM – 12:00 AM, Sunday: 12:00 PM – 12:00 AM",675,"['been there a lot of times already and honestly at this point it’s like an addiction. the food there is amazing, i’ve had a lot of different dishes there and my all time favorites are the Kahuna Bowl with extra Chicken, the Chicken Katsu Buns, the lunch Sashimi Moriawase, the Chicken Katsu, the Jack Daniels BBQ Deluxe Burger, the Gyu Don and the NewYork NewYork Pizza!! With the amount of options on the menu and the 5 different kitchens there is no other choice but to come multiple times to try some of everything and you sure won’t regret it. Plus the staff is really nice and welcoming! Also drinks wise I recommend one of their homemade lemonades to go along your lunch. There’s also a café included in the restaurant which sells amazing cookies and some really good apple crumble cake so definitely don’t miss out on that either! Will definitely come again🫶🫶', ""Food is ok, coffee too. But after spending 17 euros on food and drinks they refuse to give you a glass of water even in +25 degrees.  Apparently that's the official policy, the waiters say. Unacceptable way to treat your customers in the service industry."", 'Awesome place for lunch. The smash burger is great. And the service outstanding!!']","[5, 2, 5]"
ChIJ2fbxONVTqEcR8fx_6csfHfE,Taverna Hellas Wedding,"Ancient Greece-themed venue with pillars & statues, for typical Greek grilled meats & baked dishes.",2,"Utrechter Straße 22, Berlin",4.6,"Monday: 12:00 – 11:00 PM, Tuesday: 12:00 – 11:00 PM, Wednesday: 12:00 – 11:00 PM, Thursday: 12:00 – 11:00 PM, Friday: 12:00 – 11:00 PM, Saturday: 12:00 – 11:00 PM, Sunday: 12:00 – 11:00 PM",1155,"[""I stumbled upon this while looking for a good Greek restaurant.  so I drove to wedding from Berlin-Mitte.  The location is wonderfully kitschy as you would imagine.  I like that. Unfortunately, the food wasn't really special, just average.  The prices were pretty high, especially since the location is outside the ring.  Service was good.  In the end, the experience wasn't good enough to revisit."", 'Great food with vegetables and tasty rice in addition to meat. Plus they are super friendly and have lots of neighborhood history on the walls.', '10 out of 10 stars for this perfect nice clean restaurant. The food was delicious  even better that the one I tried in Greece.']","[4, 5, 5]"
ChIJESmCditSqEcR74o1AUk6yoA,Stranero,"Hip contemporary pizzeria with classic, vegan & vegetarian options, also available for takeout.",1,"Liebenwalder Straße 11, Berlin",4.5,"Monday: Closed, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:30 PM, Saturday: 5:00 – 11:30 PM, Sunday: Closed",1896,"['Great place, it was open until later. You can order on their website using the QR code on the table. The orders are provided very fast. The food was amazing, great neopolitan pizzas. The server was really nice and so was the rest of the staff. They took some time out of their closing schedule and helped us find a brewery we wanted to visit. Great experience.\n\nPs. Please be advised that you can only pay in cash\n\nAt least this was the status on 12.01.2024', ""I've found out about Stranero back in 2019 from an Italian colleague of mine. Since then, I have been sure many people say that Stranero holds a crown of all Berlin's pizza places.\nThe taste, the quality, the atmosphere, and the staff friendliness are only the beginning of the long list of pros of this place.\nThe pizza is fresh, oven-baked, and made with high-quality ingredients. Must visit!"", 'Great pizza in Wedding.\nPrices are okay.\nStaff is nice.\nJust wish I could pay with card like it s 2024 :)\n\nOnly thing is it s quite loud inside.\nBut still, nice place.']","[5, 5, 5]"
ChIJYzTzaCtSqEcRQ0vOZxCY0QA,Schäfer - Café Bar Restaurant,"Unassuming restaurant offering German & Mediterranean dishes for breakfast, lunch & dinner.",2,"Groninger Straße 22, Berlin",4.4,"Monday: 9:30 AM – 1:00 AM, Tuesday: 9:30 AM – 1:00 AM, Wednesday: 9:30 AM – 1:00 AM, Thursday: 9:30 AM – 1:00 AM, Friday: 9:30 AM – 1:00 AM, Saturday: 9:30 AM – 1:00 AM, Sunday: 9:30 AM – 1:00 AM",443,"['We went there for burger sonntag today (burger with fries/country potato for 5.90 euro as of today). It was really good and of plenty amount. The veggie burger was made with very fresh produce and grilled tofu.\n\nBefore today we went there for lunch twice. Each time the food quality and quantity was more than what you expect for the amount you pay.\n\nNot only that the restaurant owner and Staffs are really nice and friendly.\n\nDeserves more than 5 stars. We found a local gem. Would come back again soon.', 'Very nice place to chill have eat some german kitchen !\nthe only thing i didnt like i got eiscafé in plastik glas ! it s no go for me . i m in Restaurant to eat and drink not with Plastik Glass !!!\nThe food of the taste was ok ! i ate Jägerschnitzel , it was reall salty for me but taste ok !\nalso it says on menu salt potatoes but it just came bolied potatoes! ( salz kartoffeln are like fried a bit in the pan normally!!', 'I was here for brunch on a Sunday. There was a decent selection of food for a very reasonable price - approx. 8 euro including coffee or tea. However, the quality and freshness of the food was very bad. It seemed that the food was lying around for quite a while - dry cheese and ham. The warm food smelled funny and not fresh at all. The bread was quite dry as well. One star for the friendly staff...']","[5, 4, 1]"
ChIJ3Ts1mhBQqEcR80vtHN8T9To,McDonald's,"Classic, long-running fast-food chain known for its burgers & fries.",2,"Werner-Voß-Damm 62, Berlin",3.0,"Monday: 9:00 AM – 12:00 AM, Tuesday: 9:00 AM – 12:00 AM, Wednesday: 9:00 AM – 12:00 AM, Thursday: 9:00 AM – 12:00 AM, Friday: 9:00 AM – 1:30 AM, Saturday: 9:00 AM – 1:30 AM, Sunday: 9:00 AM – 12:00 AM",868,"['Even if the staff was nice, the Royal cheese Hamburger was dry and I’m talking not only about meet but the bun was crispy and it shouldn’t. On top of that we were told that they don’t sell some of burgers that are in the standard McDonald’s menus, for example filet-o-fish and even if the position that you want is in “their” menu you can’t be sure if it’s available. Do not recommend that restaurant. :(', 'It seems dangerous to go into 3 star mcdonalds, but in Berlin its average. Heighest rating mcdonald is 4 stars in Berlin so we werent that much afraid of this franchize. They dont take Mcdonalds points from phone app and also the sortiment is smaller then in bigger Mc restaurants I got it. For me it was average visit of any other Mcdonalds restaurant in Europe. Stuff was very friendly and free to help. Burgers were just a classic burgers, havent seen something strange.\nYeah we liked it', 'It’s disgusting there were roaches running around :(']","[2, 4, 1]"
ChIJDYTbWTZQqEcR4AVV6TBNtEU,Munch's Hus,"Mellow setup for modern Norwegian cuisine focusing on fish, plus craft beer & European wines.",2,"Bülowstraße 66, Berlin-Bezirk Tempelhof-Schöneberg",4.5,"Monday: Closed, Tuesday: 5:00 – 11:00 PM, Wednesday: 5:00 – 11:00 PM, Thursday: 5:00 – 11:00 PM, Friday: 5:00 – 11:00 PM, Saturday: 4:00 – 11:00 PM, Sunday: Closed",813,"[""Excellence in food - especially quality - some improvement potential in service.\n\nMunch's Hus is great and absolutely worth a visit from a food perspective. The fish plate starters were already all out of excellent quality and taste, same level continued thru main dishes. We tried both a fish and a duck dish as main, all well made. Food has a very recognisable Scandinavian touch, if you like such food, you will absolutely love it here.\n\nDrinks menu also decent, some good wines on the menu and happy to see a few Norwegian craft beers as well.\n\nOn the service side there is potential to improve. It was a bit on the slow side as it took over an hour to get our main course. Also there were small things surprising such as no Norwegian menu available, they insisted on German although I spoke English with their waiter... Nothing major, but a bit funny! :)\n\nSo, despite not entirely happy with the service, I have to objectively give it a 4.5 which rounds to a 5 here. They got the feeling for the food and the Norwegian tradition, which is the most valuable asset for a restaurant. Will for sure return and try a few other dishes."", 'The restaurant is authentic and has a good variety of Norwegian dishes. Also the service was very attentive and quick. However, in my opinion my fish dish wasn’t that fresh; it had rather a strong taste and smell, also the texture had suffered a bit already. Considering the high prices of this place, more freshness was definitely expected.', ""What can I say,the elk was outstanding the meat was tasty and almost melted in my mouth it was so tender 😋😋 notice the Chef talent there,is not easy to cook that kind of dish,the dessert a A+👍👍😋😋 Tilslørte bondepiker highly recommended and the atmosphere was awesome very kind and professional felt like home, I'll be back when I come back to Berlin.\nCame back after a year and had two main dishes and now I love it even more 💖💖 😋😋😋👍😋buonissimo""]","[5, 3, 5]"
ChIJz3NnADVQqEcRbMj7QYOaIyU,Ice cream parlor at Gleisdreieck,"Fruit-flavored sorbets, plus classic & creative ice creams, in an old-fashioned shop.",2,"Flottwellstraße 14, Berlin",4.5,"Monday: 11:30 AM – 8:00 PM, Tuesday: 11:30 AM – 8:00 PM, Wednesday: 11:30 AM – 8:00 PM, Thursday: 11:30 AM – 8:00 PM, Friday: 11:30 AM – 8:00 PM, Saturday: 11:30 AM – 8:00 PM, Sunday: 11:30 AM – 8:00 PM",195,"[""Nice little ice cream parlor, unfortunately a bit out of the way, but quiet and clean\nThe selection isn't big, but it's tasty.\nVery friendly service, would happily go again."", 'Delicious ice cream. Pistachio with pistachio glazur is a must try.', 'Great ice cream with varying exciting flavours like orange-basil, very friendly personnel - totally recommend!']","[5, 5, 5]"
ChIJR5PKt0lQqEcRnV6DT1x1904,Sofram,Kebabs & other familiar Turkish plates turned out in a casual setup with tables & banquettes.,1,"Potsdamer Straße 137, Berlin-Bezirk Tempelhof-Schöneberg",4.6,"Monday: 9:00 AM – 11:00 PM, Tuesday: 9:00 AM – 11:00 PM, Wednesday: 9:00 AM – 11:00 PM, Thursday: 9:00 AM – 11:00 PM, Friday: 9:00 AM – 11:00 PM, Saturday: 9:00 AM – 11:00 PM, Sunday: Closed",837,"['Very tasty chicken kebabs and meatballs. Beautiful looking bread but we’re on Keto! 😫 Lovely black tea to finish.', 'A very traditional place where you can find: healty products, smiling people and affordable prices. Not so often the picture on the menu represents what you will have, well, not in this case! I saw a nice picture of a Hallumi salat and what came to me was exactly the same. Check my pic and compare with the one on the menu. Waiters were very kind and always keep an eye on me if I need something. Kitchen is open (you can see the grill) and the offered me a nice tea at the end of the dinner. I will definitely come back here.', 'Must say the food is very delicious, service is nice and fast.\nThe only downside is that you can pay only with cash.\nBut overall very good experience.\nHighly recommended.']","[5, 5, 5]"
ChIJqQygjjBOqEcR8CcHBbBvYpI,Gaststätte Berliner Wappen,"Down-to-earth tavern serving up big portions of schnitzel, steak & matjes herring, plus draft beer.",1,"Michaelkirchplatz 11, Berlin",4.4,"Monday: 3:00 PM – 12:00 AM, Tuesday: 3:00 PM – 12:00 AM, Wednesday: 3:00 PM – 12:00 AM, Thursday: 3:00 PM – 12:00 AM, Friday: 3:00 PM – 12:00 AM, Saturday: 6:00 PM – 12:00 AM, Sunday: Closed",465,"['As a foreigner who can’t speak German, I always feel so nervous to order food. But this place has good vibe, a lady offered me English menu. The food is delicious, taste like home made. With the cozy sunshine, I believe you will have a good time here!', 'Salt of the earth , true to its taste, all the dishes are amazing here. Particularly the peach with steak which I didn’t know was a killer combination . And the Salmon with Asparagus.With great Sparkling Wine options of-course. Kindly choose anything with pork.\n\nEven though I couldn’t speak much Deustch, everyone was trying to help and figure out me and my friends order.', 'Traveled here for the weekend with some friends - this is some of the best German food I’ve ever eaten. Fair prices and friendly owner.']","[5, 4, 5]"
ChIJd3m6sDNOqEcR4isDXv7EV3Q,Milch & Zucker,"Breakfast bowls, coffee & cake plus salads & lunch dishes, in an industrial-chic space with art.",2,"Oranienstraße 37, Berlin-Bezirk Friedrichshain-Kreuzberg",4.1,"Monday: 7:30 AM – 7:00 PM, Tuesday: 7:30 AM – 7:00 PM, Wednesday: 7:30 AM – 7:00 PM, Thursday: 7:30 AM – 7:00 PM, Friday: 7:30 AM – 7:00 PM, Saturday: 8:00 AM – 7:00 PM, Sunday: 8:00 AM – 7:00 PM",748,"['My friends and I came here two days in a row in our visit of Berlin. The food and coffee is just superb. It is great value for money and a very chilled out spot.\nThere are loads of options for food such as cakes and treats as well as cooked breakfast. I had the American breakfast which was amazing. I have attached a photo but it was just nuts to get eggs and bacon as well as a hefty portion of tasty pancakes. The staff were nice too so I do recommend this breakfast spot.', 'Very tasty and well priced! We paid less for a breakfast for two than at the hostel. And they accept credit card payment.', 'We were walking by Kreuzberg and found this place. We had the most delicious cheesecake here. I was surprised by how tasty it was. The coffee was also nice but it was definitely the cheesecake that stole my heart.']","[5, 5, 5]"
ChIJcer9LTJOqEcRdMomkDoZepA,Misfit Bar Berlin,"Beer, cocktails & snacks in a cool, vibrant rock bar featuring a shaded beer garden.",1,"Leuschnerdamm 41, Berlin",4.5,"Monday: 6:00 PM – 12:00 AM, Tuesday: 5:00 PM – 1:00 AM, Wednesday: 5:00 PM – 1:00 AM, Thursday: 5:00 PM – 1:00 AM, Friday: 5:00 PM – 2:00 AM, Saturday: 6:00 PM – 2:00 AM, Sunday: Closed",460,"['Great music, kind staff, nice place to have more than a few beers.\n\nTips: A place where “rock” attitude really rocks aka kindness, clean place, really nice music (I was amazed listening to Tool \uf04a ). Smoking inside is allowed-only cash.\nDefinitely should visit.', 'I went for the beer and stayed for the music... I went back again for the great atmosphere.', 'Nice quiet hideaway for Punk Rock drinkers. Very friendly staff, good selection']","[5, 5, 5]"
ChIJKQnhlPJRqEcRUvviTJrv4iE,Pret A Manger Berlin Sony Center,"Counter-serve chain for ready-made sandwiches plus breakfast, coffee, soups & salads.",None,"Sony Center,Neue Posdamer Stresse, Potsdamer Straße 2, Berlin",4.2,"Monday: 10:00 AM – 6:00 PM, Tuesday: 10:00 AM – 6:00 PM, Wednesday: 10:00 AM – 6:00 PM, Thursday: 10:00 AM – 6:00 PM, Friday: 10:00 AM – 6:00 PM, Saturday: 10:00 AM – 6:00 PM, Sunday: 10:00 AM – 6:00 PM",20,"['Great service and very nice atmosphere. The upstairs area is quiet, you can work and have a productive work session there.', 'Probably it has just opened so there is room for improvements. Sandwiches are only sold as cold as ice, so they seem quite tasteless. But expensive. Lot of space upstairs and comfortable seats but still not cosy. Freezing and quite deserted on Sunday afternoon, so at least ia calm hahaha', 'Eega is the best one to make a cof']","[5, 2, 5]"
ChIJqVBfj0FRqEcRuCwEQ9rYQgg,Dunkin' Donuts,Long-running chain serving signature breakfast items & a variety of coffee drinks.,2,"Potsdamer Straße 2, Berlin",3.1,"Monday: 8:00 AM – 11:00 PM, Tuesday: 8:00 AM – 11:00 PM, Wednesday: 8:00 AM – 11:00 PM, Thursday: 8:00 AM – 11:00 PM, Friday: 8:00 AM – 11:00 PM, Saturday: 8:00 AM – 11:00 PM, Sunday: 8:00 AM – 11:00 PM",733,"['First time the Boston cream disappoints... First I noticed the lighter yellow color which is maybe normal but the taste was not yummy as it used to, I did not feel at all the vanilla...', ""Be aware not to get scammed there by the cashier!!\n\nI bought one bottle of water and one Cola, the cashier charged me 7.5€ cash, didn't even type it in the system or give a receipt.. I told her that it's sounds strange and too expensive while she said thats the price..\n\nI passed there another time when someone else was on shift, out of curiosity - purchased something again, the other cashier typed that into the system, the price became much lower!!\n\nBe aware with some ppl that work there and take advantage on you."", 'Tremendously rude woman at the front desk. Literally texting and not bothering to look up from her phone. I tried to give benefit of the doubt maybe it is was a language barrier I asked in German if she spoke English and she said “yea a little” and kept in her phone:..']","[3, 1, 1]"
ChIJgVEdThRQqEcRSOFGvzG1HJY,PapalaCup,"Relaxed choice with a retro ambiance serving comfort brunch classics, plus sandwiches & schnitzels.",2,"Gotenstraße 55, Berlin-Bezirk Tempelhof-Schöneberg",4.7,"Monday: Closed, Tuesday: 9:00 AM – 5:00 PM, Wednesday: 9:00 AM – 5:00 PM, Thursday: 9:00 AM – 5:00 PM, Friday: 9:00 AM – 5:00 PM, Saturday: 9:00 AM – 5:00 PM, Sunday: 9:00 AM – 5:00 PM",656,"['First time trying this place, very positive impressed! We liked everything: good quality food, cozy atmosphere, very prompt and friendly staff. Totally recommend it and would definitely come back!\nThank you! And keep up the good work!', 'Loved breakfast here. Great service as well as good food. I would definitely come back again.', 'Literally cannot fault this place. Service was above and beyond, breakfast was amazing, and the cheesecake truly rivalled a NYC NY cheesecake.\n\nPablo was also a treat❤️🐶']","[5, 5, 5]"
ChIJ9UksjExOqEcRJnyUdC8Srxc,De Noantri,"Italian mains & a wide pizza selection with vegetarian options, served in a contemporary space.",2,"Kiefholzstraße 1, Berlin-Bezirk Treptow-Köpenick",4.2,"Monday: 5:30 – 9:30 PM, Tuesday: 5:30 – 9:30 PM, Wednesday: 5:30 – 9:30 PM, Thursday: 5:30 – 9:30 PM, Friday: 5:30 – 9:30 PM, Saturday: 5:30 – 9:30 PM, Sunday: 5:30 – 9:30 PM",990,"['Pretty good. I had the eggplant parmigiana which was great and the fennel salad (ok). My partner had the carbonara which was good and a generous serve. Panacotta desert good. Friendly service, good place to watch the EURO football games.', ""Pizza was so good! We sat on the terrace which was really nice, service was fast and very helpful. Definitely going again. Need reservations on the weekend it's very packed."", 'We are big fans of your restaurant for a couple of years now – when you were still at Görli we came almost weekly. You have really nice pizza and atmosphere. But please do not deliver panacotta like this. For example, there was a smaller container for the bread – why not use that one? We were quite disappointed with how our desert arrived here.']","[4, 5, 5]"
ChIJATA7lKtPqEcRZPEVIhs4M5c,Il Sogno,"Intimate Italian restaurant offering sidewalk seating, plus pasta, fish, burgers, wraps & noodles.",None,"Karl-Kunger-Straße 18, Berlin-Bezirk Treptow-Köpenick",4.7,"Monday: 9:00 AM – 4:00 PM, Tuesday: 9:00 AM – 4:00 PM, Wednesday: 9:00 AM – 4:00 PM, Thursday: 9:00 AM – 4:00 PM, Friday: 9:00 AM – 4:00 PM, Saturday: 9:00 AM – 4:00 PM, Sunday: 9:00 AM – 4:00 PM",121,"['At the first sight, I found the restaurant concept especially the menu a bit strange since they serve Italian, Mexican and Indian dishes on the same menu. However, once we tried this place, we loved the food and the friendly service of the people who work here. Everything on their menu is fresh and tasty. I’d highly recommend to give this place a try. Also very good prices.', 'The food is very fresh, tastes like your grandmother would make it and the prices are very good! Would highly recommend stopping by for a homey lunch 🍛 and or dessert!', 'An Italian bistrot run by indians:) Comfy place, a lot of choice of sweet and salty, and teas and juices and sandwiches(you‘ll find pesto in every option.. as said is not a „real“ italian..) still good,but in my opinion, a little overpriced for the area. Pastries are unfortunately not homemade. Veggie/vegan options made the difference.']","[5, 5, 4]"
ChIJS2HCGKpPqEcRIVf3TrCPbOw,Hindi,"Spicy meat & veg curries, plus grills & rice dishes in a chic venue with exposed brick walls.",1,"Plesser Straße 6, Berlin-Bezirk Treptow-Köpenick",4.4,"Monday: 11:30 AM – 11:00 PM, Tuesday: 11:30 AM – 11:00 PM, Wednesday: 11:30 AM – 11:00 PM, Thursday: 11:30 AM – 11:00 PM, Friday: 11:30 AM – 11:00 PM, Saturday: 11:30 AM – 11:00 PM, Sunday: 12:00 – 11:00 PM",858,"['Server was super nice. You get a free chip thing and sauces which I love. Food was good although I’ve had better. I wish there was a bit more chicken in the chicken korma. Street is quiet and they have plenty of outdoor seating. Would definitely go back!', ""This restaurant is amazing! Great prices for amazing food! When I came to them, it turned out that they serve lunch of the day and it's 7.50-7.90 for a full meal with soup. I was scared about the high prices in Berlin, but it's not true. I got a great, delicious soup, main meat dish, delicious, tender chicken, basmati rice and naan. After 8 hours without food, I was immensely happy. By the way, if I'm not mistaken, all the neighborhood restaurants offer a more expensive lunch. Thank you so much for that lunch!"", 'Really good food at an amazing price.\n\nGood quality Indian curry served in nice surroundings. The menu has lots of options for those wanting meat, fish or vegetables.\n\nThey sell cocktails, milkshakes and have beer on draught.\n\nWe had four main courses with rice,  naan bread and dessert... And a few beers. And we spent less than 100€. We all left feeling full.\n\nThere is plenty of parking across the street.']","[5, 5, 4]"
ChIJk4oU1GBPqEcREXC7OTGXRoM,Masha's Bagels & Delicatessen,Down-to-earth counter-serve with sidewalk seats doling out NYC-style bagels & sandwiches.,None,"Bouchéstraße 15, Berlin-Bezirk Treptow-Köpenick",4.5,"Monday: 9:00 AM – 3:00 PM, Tuesday: Closed, Wednesday: Closed, Thursday: 9:00 AM – 3:00 PM, Friday: 9:00 AM – 3:00 PM, Saturday: 9:00 AM – 3:00 PM, Sunday: 10:00 AM – 3:00 PM",285,"[""Lovely place with great bagels (tracing their history from the NYC, as I've found out) and service. The lads got a kitchen that's working up to 3 PM, but they went above and beyond to get a bagel to a hungry man (me) and got me a New York Classic (which was very nice). Apart from Classic, my top 1 choice would be reuben-style sandwich. Coffee is great too, water refills are available, overall - can recommend."", 'The bagels are quite stuffed and filling! I had the breakfast bagel with extra bacon and avocado — mine was delicious. My boyfriend had the chipotle Turkey bagel and although it was packed with Turkey (yay) it was incredibly (!) bland. Nothing chipotle about this chipotle bagel. We would name it plain Turkey bagel 😂', ""Have been thinking for quite a while that there was a serious lack of bagel places in Berlin that were worth going to, and man does this place really fill that void.\n\nThe iced coffee was smooth and velvety and the Reuben Sandwich was bomb. Seriously I've been dreaming about the sandwich since I ate it. The bagels have great crunch/chew as well.\n\n10/10 will be back""]","[5, 4, 5]"
ChIJnVifHiBQqEcR_BpZsMqPHos,BURGER KING Deutschland GmbH,"Well-known fast-food chain serving grilled burgers, fries & shakes.",2,"Tempelhofer Damm 28/30, Berlin-Bezirk Tempelhof-Schöneberg",3.2,"Monday: 9:00 AM – 2:00 AM, Tuesday: 9:00 AM – 2:00 AM, Wednesday: 9:00 AM – 2:00 AM, Thursday: 9:00 AM – 2:00 AM, Friday: 9:00 AM – 4:00 AM, Saturday: 9:00 AM – 4:00 AM, Sunday: 9:00 AM – 2:00 AM",3137,"['Thought I get quick bite,order,pay and eat.This is  where the problem started,they have only machines to order I very don’t like it.It takes more time than ordering face to face.Lucky me one of the staff took my order and typed in the machine.2nd point I didn’t like,they have only paper straws with your coke,disgusting feeling in your mouth and as longer you wait drinking the coke changes the taste.Food was good and staff very friendly', ""French fries came with something burn. No icecubes available according to the lady in the counter. Other person got ice though... I don't understand. Fanta left a straight on the glass which I can't understand either... all looks and tastes weird"", ""It's -7 outside and inside it's close to zero Celsius too. There's no heating! Even the employee at the service desk was like yeah it's pretty cold.\nWe tried to enjoy a quick dinner but it's literally freezing.\nAnd also not for the first time, it's like this for long but with the extreme cold it's just unbearable.\nPeople are sitting in with winter jackets on.\nIt's even cold for Germans, just imagine haha.""]","[3, 1, 1]"
ChIJe1-zoQZOqEcRwfWJI43650E,MarienBurgerie,"Easygoing, colorful counter-serve with full-sized & mini hamburgers, including vegetarian versions.",1,"Marienburger Straße 47, Berlin-Bezirk Pankow",4.4,"Monday: Closed, Tuesday: 12:00 – 10:00 PM, Wednesday: 12:00 – 10:00 PM, Thursday: 12:00 – 10:00 PM, Friday: 12:00 – 10:00 PM, Saturday: 1:00 – 10:00 PM, Sunday: 1:00 – 10:00 PM",1168,"['Best burger for good proce in berlin super fast service 3 min for 2 burgers and fries', 'Delicious burgers for either lunch or dinner. This place seems really popular with the local work crowd for lunch time. So it may be difficult to get a seat (only a few benches to sit at). So you may want to consider getting take away. The staff are really friendly and nice. And the burgers are huge! Got two or the house special burger, two drinks and some chips for just under €20.', 'A small delightful place for you #burger lovers. There are many flavors and this a a very popular place. I love their burgers and its hidden gem are its potato wedges. Its yummy and crispy. They also have tasty baby burgers for kids. You can also sit outside and eat and enjoy the prenzlauerberg view.  Try these when you are around. #berlin #tasty']","[4, 4, 5]"
ChIJld4fBgFOqEcR1gR_4gT6sfY,Café Anna Blume,"Cafe-restaurant, connected to florist, with marble-topped tables, homemade cakes & terrace seating.",2,"Kollwitzstraße 83, Berlin-Bezirk Pankow",4.2,"Monday: 8:00 AM – 9:00 PM, Tuesday: 8:00 AM – 9:00 PM, Wednesday: 8:00 AM – 9:00 PM, Thursday: 8:00 AM – 9:00 PM, Friday: 8:00 AM – 9:00 PM, Saturday: 8:00 AM – 9:00 PM, Sunday: 8:00 AM – 9:00 PM",3603,"['Was recommended to try this cafe & not disappointed. Had the Irish coffee & home made strawberry cake. Very reasonably priced but the best bit was the waitress who despite being busy didn’t stop smiling. Well worth a visit', '€14 for a soft-boiled egg on a slice of bread. Are you kidding me? The lentil soup is supposed to come with bread and butter, but they don’t bring the butter. I have to go and ask for it, and the waitress says, ""But there’s no butter."" I show her the menu, and she looks at it in surprise. To be fair, the food is good, but the service is incredibly slow (after 35 minutes of waiting to order the desserts, we decided to leave), and the prices are outrageous.', 'Service in Germany gets low stars because of the style. It’s not attentive but they are nice and the cake and coffee is great. Gorgeous outside seating']","[4, 2, 5]"
